-19.042000,-5.107000,178.355000,-179.943000,-0.150000,-138.445000,
-18.934000,-5.014000,178.359000,-179.948000,-0.143000,-139.981000,
-18.818000,-4.936000,178.363000,-179.952000,-0.138000,-141.536000,
-18.715000,-4.864000,178.366000,-179.955000,-0.135000,-142.920000,
-18.624000,-4.796000,178.369000,-179.958000,-0.131000,-144.160000,
-18.505000,-4.701000,178.373000,-179.961000,-0.126000,-145.815000,
-18.396000,-4.608000,178.377000,-179.964000,-0.122000,-147.379000,
-18.296000,-4.515000,178.380000,-179.968000,-0.117000,-148.867000,
-18.204000,-4.425000,178.383000,-179.971000,-0.111000,-150.292000,
-18.120000,-4.335000,178.386000,-179.973000,-0.105000,-151.664000,
-18.043000,-4.247000,178.388000,-179.976000,-0.099000,-152.989000,
-17.973000,-4.160000,178.390000,-179.979000,-0.091000,-154.274000,
-17.910000,-4.076000,178.391000,-179.982000,-0.083000,-155.527000,
-17.851000,-3.995000,178.392000,-179.985000,-0.074000,-156.755000,
-17.776000,-3.884000,178.393000,-179.988000,-0.061000,-158.484000,
-17.716000,-3.790000,178.394000,-179.992000,-0.048000,-160.001000,
-17.662000,-3.703000,178.394000,-179.994000,-0.034000,-161.485000,
-17.607000,-3.609000,178.394000,-179.997000,-0.018000,-163.158000,
-17.557000,-3.516000,178.393000,180.000000,0.001000,-164.890000,
-17.516000,-3.434000,178.392000,179.998000,0.020000,-166.536000,
-17.479000,-3.356000,178.390000,179.996000,0.040000,-168.212000,
-17.448000,-3.285000,178.388000,179.995000,0.060000,-169.839000,
-17.424000,-3.216000,178.386000,179.994000,0.082000,-171.457000,
-17.409000,-3.146000,178.383000,179.994000,0.106000,-173.029000,
-17.402000,-3.078000,178.380000,179.994000,0.130000,-174.567000,
-17.401000,-3.009000,178.376000,179.995000,0.156000,-176.078000,
-17.405000,-2.943000,178.372000,179.996000,0.182000,-177.564000,
-17.418000,-2.856000,178.366000,179.999000,0.218000,-179.513000,
-17.437000,-2.773000,178.360000,-179.997000,0.255000,178.568000,
-17.462000,-2.694000,178.353000,-179.992000,0.292000,176.673000,
-17.492000,-2.619000,178.347000,-179.985000,0.329000,174.796000,
-17.526000,-2.549000,178.339000,-179.977000,0.366000,172.938000,
-17.568000,-2.474000,178.332000,-179.969000,0.404000,171.134000,
-17.620000,-2.395000,178.324000,-179.959000,0.444000,169.388000,
-17.681000,-2.310000,178.315000,-179.948000,0.484000,167.696000,
-17.748000,-2.222000,178.306000,-179.936000,0.525000,166.054000,
-17.822000,-2.130000,178.297000,-179.923000,0.566000,164.454000,
-17.899000,-2.036000,178.288000,-179.909000,0.607000,162.887000,
-17.981000,-1.941000,178.278000,-179.894000,0.648000,161.351000,
-18.067000,-1.844000,178.269000,-179.878000,0.688000,159.841000,
-18.156000,-1.747000,178.259000,-179.861000,0.728000,158.354000,
-18.247000,-1.649000,178.249000,-179.843000,0.768000,156.886000,
-18.342000,-1.552000,178.239000,-179.824000,0.807000,155.432000,
-18.439000,-1.456000,178.229000,-179.805000,0.846000,153.991000,
-18.541000,-1.360000,178.219000,-179.784000,0.885000,152.561000,
-18.647000,-1.266000,178.209000,-179.762000,0.924000,151.140000,
-18.758000,-1.174000,178.198000,-179.739000,0.963000,149.726000,
