-26.216000,25.675000,165.588000,-178.546000,1.974000,107.248000,
-26.232000,25.658000,165.963000,-178.542000,1.979000,107.249000,
-26.258000,25.143000,165.956000,-178.542000,1.977000,107.184000,
-26.370000,24.667000,165.947000,-178.539000,1.973000,106.938000,
-26.453000,24.192000,165.939000,-178.537000,1.968000,106.744000,
-26.509000,23.665000,165.931000,-178.537000,1.962000,106.597000,
-26.525000,23.235000,165.925000,-178.539000,1.958000,106.539000,
-26.506000,22.762000,165.920000,-178.543000,1.953000,106.552000,
-26.458000,22.378000,165.915000,-178.547000,1.950000,106.631000,
-26.370000,21.960000,165.911000,-178.554000,1.947000,106.803000,
-26.266000,21.623000,165.909000,-178.562000,1.944000,107.019000,
-26.123000,21.252000,165.906000,-178.571000,1.943000,107.327000,
-25.980000,20.868000,165.904000,-178.581000,1.940000,107.637000,
-25.872000,20.558000,165.902000,-178.588000,1.938000,107.874000,
-25.743000,20.169000,165.900000,-178.598000,1.935000,108.157000,
-25.645000,19.856000,165.898000,-178.605000,1.933000,108.373000,
-25.528000,19.461000,165.895000,-178.615000,1.929000,108.629000,
-25.440000,19.144000,165.893000,-178.622000,1.926000,108.823000,
-25.336000,18.744000,165.890000,-178.631000,1.922000,109.054000,
-25.258000,18.423000,165.888000,-178.637000,1.918000,109.228000,
-25.165000,18.018000,165.885000,-178.646000,1.914000,109.434000,
-25.093000,17.695000,165.883000,-178.652000,1.910000,109.595000,
-25.004000,17.291000,165.880000,-178.661000,1.905000,109.798000,
-24.934000,16.970000,165.878000,-178.667000,1.902000,109.961000,
-24.847000,16.569000,165.875000,-178.676000,1.897000,110.166000,
-24.779000,16.249000,165.873000,-178.682000,1.894000,110.330000,
-24.695000,15.850000,165.871000,-178.690000,1.889000,110.537000,
-24.628000,15.533000,165.869000,-178.697000,1.886000,110.703000,
-24.547000,15.137000,165.866000,-178.705000,1.882000,110.912000,
-24.482000,14.821000,165.864000,-178.711000,1.878000,111.079000,
-24.403000,14.427000,165.862000,-178.719000,1.874000,111.290000,
-24.340000,14.113000,165.860000,-178.725000,1.871000,111.459000,
-24.271000,13.760000,165.858000,-178.732000,1.867000,111.651000,
-24.203000,13.409000,165.856000,-178.739000,1.864000,111.843000,
-24.129000,13.020000,165.854000,-178.747000,1.860000,112.057000,
-24.071000,12.709000,165.852000,-178.753000,1.857000,112.229000,
-23.999000,12.322000,165.850000,-178.760000,1.853000,112.445000,
-23.943000,12.013000,165.849000,-178.767000,1.850000,112.619000,
-23.881000,11.667000,165.847000,-178.773000,1.847000,112.815000,
-23.821000,11.321000,165.845000,-178.780000,1.844000,113.012000,
-23.755000,10.938000,165.843000,-178.787000,1.840000,113.231000,
-23.704000,10.632000,165.842000,-178.793000,1.838000,113.405000,
-23.642000,10.250000,165.840000,-178.800000,1.834000,113.618000,
-23.594000,9.943000,165.838000,-178.806000,1.831000,113.786000,
-23.536000,9.560000,165.837000,-178.813000,1.828000,113.990000,
-23.490000,9.254000,165.835000,-178.819000,1.824000,114.151000,
-23.435000,8.872000,165.834000,-178.826000,1.820000,114.348000,
-23.392000,8.566000,165.832000,-178.832000,1.816000,114.502000,
-23.339000,8.184000,165.831000,-178.839000,1.811000,114.691000,
-23.297000,7.879000,165.830000,-178.845000,1.807000,114.839000,
-23.245000,7.498000,165.829000,-178.853000,1.801000,115.020000,
-23.202000,7.196000,165.828000,-178.859000,1.796000,115.171000,
-23.145000,6.829000,165.827000,-178.868000,1.790000,115.400000,
-23.095000,6.546000,165.826000,-178.876000,1.786000,115.616000,
-23.027000,6.206000,165.826000,-178.886000,1.781000,115.926000,
-22.968000,5.944000,165.826000,-178.895000,1.776000,116.207000,
-22.888000,5.630000,165.827000,-178.907000,1.770000,116.597000,
-22.820000,5.390000,165.828000,-178.918000,1.764000,116.942000,
-22.726000,5.105000,165.830000,-178.933000,1.755000,117.412000,
-22.646000,4.889000,165.832000,-178.946000,1.747000,117.820000,
-22.537000,4.634000,165.835000,-178.965000,1.735000,118.367000,
-22.399000,4.357000,165.840000,-178.989000,1.718000,119.057000,
-22.292000,4.170000,165.845000,-179.008000,1.704000,119.567000,
-22.159000,3.953000,165.851000,-179.032000,1.683000,120.190000,
-21.997000,3.711000,165.858000,-179.061000,1.657000,120.932000,
-21.827000,3.471000,165.867000,-179.092000,1.627000,121.709000,
-21.654000,3.239000,165.877000,-179.124000,1.596000,122.505000,
-21.483000,3.012000,165.886000,-179.156000,1.565000,123.319000,
-21.316000,2.790000,165.896000,-179.187000,1.534000,124.151000,
-21.155000,2.570000,165.905000,-179.217000,1.504000,124.999000,
-21.003000,2.353000,165.914000,-179.246000,1.476000,125.865000,
-20.868000,2.150000,165.922000,-179.272000,1.451000,126.714000,
-20.734000,1.943000,165.930000,-179.298000,1.428000,127.641000,
-20.605000,1.742000,165.938000,-179.323000,1.406000,128.602000,
-20.480000,1.550000,165.945000,-179.349000,1.384000,129.595000,
-20.356000,1.366000,165.953000,-179.374000,1.362000,130.621000,
-20.231000,1.192000,165.961000,-179.400000,1.338000,131.678000,
-20.135000,1.069000,165.968000,-179.420000,1.319000,132.491000,
-20.003000,0.913000,165.977000,-179.447000,1.291000,133.602000,
-19.864000,0.768000,165.987000,-179.475000,1.259000,134.741000,
-19.717000,0.633000,165.998000,-179.505000,1.223000,135.905000,
-19.561000,0.504000,166.010000,-179.535000,1.184000,137.085000,
-19.400000,0.382000,166.023000,-179.565000,1.141000,138.280000,
-19.235000,0.264000,166.036000,-179.596000,1.095000,139.493000,
-19.070000,0.150000,166.050000,-179.626000,1.048000,140.725000,
-18.906000,0.038000,166.063000,-179.656000,1.000000,141.977000,
-18.745000,-0.071000,166.077000,-179.684000,0.951000,143.250000,
-18.590000,-0.178000,166.090000,-179.711000,0.904000,144.545000,
-18.442000,-0.285000,166.103000,-179.737000,0.857000,145.864000,
-18.303000,-0.391000,166.115000,-179.761000,0.813000,147.206000,
-18.174000,-0.498000,166.126000,-179.783000,0.770000,148.561000,
-18.054000,-0.609000,166.137000,-179.804000,0.729000,149.923000,
-17.943000,-0.722000,166.147000,-179.824000,0.689000,151.292000,
-17.840000,-0.837000,166.157000,-179.842000,0.652000,152.672000,
-17.747000,-0.954000,166.166000,-179.858000,0.615000,154.063000,
-17.662000,-1.072000,166.175000,-179.874000,0.581000,155.467000,
-17.586000,-1.192000,166.183000,-179.888000,0.548000,156.886000,
-17.518000,-1.311000,166.191000,-179.901000,0.516000,158.322000,
-17.459000,-1.431000,166.198000,-179.913000,0.487000,159.775000,
-17.410000,-1.551000,166.204000,-179.924000,0.458000,161.248000,
-17.370000,-1.669000,166.210000,-179.935000,0.432000,162.753000,
-17.338000,-1.784000,166.216000,-179.944000,0.406000,164.293000,
-17.312000,-1.894000,166.221000,-179.953000,0.381000,165.873000,
-17.290000,-1.999000,166.227000,-179.961000,0.356000,167.498000,
-17.270000,-2.098000,166.232000,-179.969000,0.329000,169.168000,
-17.251000,-2.194000,166.238000,-179.976000,0.302000,170.881000,
-17.234000,-2.285000,166.243000,-179.982000,0.273000,172.639000,
-17.221000,-2.372000,166.248000,-179.988000,0.244000,174.448000,
-17.214000,-2.455000,166.254000,-179.993000,0.214000,176.313000,
-17.210000,-2.538000,166.259000,-179.997000,0.185000,178.210000,
-17.207000,-2.627000,166.264000,180.000000,0.154000,-179.880000,
-17.206000,-2.721000,166.268000,179.998000,0.123000,-177.950000,
-17.209000,-2.794000,166.272000,179.997000,0.099000,-176.488000,
-17.214000,-2.871000,166.275000,179.997000,0.076000,-175.009000,
-17.224000,-2.950000,166.278000,179.997000,0.053000,-173.511000,
-17.240000,-3.031000,166.281000,179.998000,0.031000,-171.991000,
-17.262000,-3.114000,166.283000,179.999000,0.010000,-170.445000,
-17.292000,-3.199000,166.285000,-179.999000,-0.010000,-168.870000,
-17.331000,-3.284000,166.286000,-179.997000,-0.027000,-167.273000,
-17.380000,-3.374000,166.286000,-179.995000,-0.043000,-165.623000,
-17.434000,-3.467000,166.287000,-179.992000,-0.058000,-163.998000,
-17.498000,-3.569000,166.286000,-179.989000,-0.072000,-162.284000,
-17.567000,-3.672000,166.285000,-179.986000,-0.084000,-160.629000,
-17.632000,-3.767000,166.284000,-179.983000,-0.094000,-159.155000,
-17.704000,-3.867000,166.283000,-179.980000,-0.103000,-157.643000,
-17.789000,-3.984000,166.281000,-179.976000,-0.114000,-155.925000,
-17.853000,-4.070000,166.279000,-179.973000,-0.121000,-154.698000,
-17.940000,-4.187000,166.277000,-179.969000,-0.131000,-153.058000,
-18.012000,-4.281000,166.275000,-179.965000,-0.139000,-151.754000,
-18.089000,-4.377000,166.273000,-179.961000,-0.146000,-150.405000,
-18.172000,-4.473000,166.271000,-179.957000,-0.154000,-149.001000,
-18.261000,-4.571000,166.268000,-179.953000,-0.162000,-147.533000,
-18.356000,-4.669000,166.265000,-179.948000,-0.170000,-146.016000,
-18.459000,-4.767000,166.262000,-179.943000,-0.178000,-144.432000,
-18.570000,-4.865000,166.259000,-179.937000,-0.187000,-142.749000,
-18.658000,-4.937000,166.256000,-179.932000,-0.193000,-141.447000,
-18.760000,-5.014000,166.253000,-179.927000,-0.201000,-139.978000,
-18.866000,-5.088000,166.250000,-179.921000,-0.208000,-138.468000,
-18.977000,-5.182000,166.246000,-179.913000,-0.219000,-136.797000,
-19.053000,-5.281000,166.244000,-179.906000,-0.231000,-135.518000,
-19.130000,-5.431000,166.242000,-179.894000,-0.249000,-134.054000,
-19.181000,-5.575000,166.240000,-179.884000,-0.266000,-132.951000,
-19.232000,-5.763000,166.238000,-179.872000,-0.285000,-131.780000,
-19.279000,-5.989000,166.236000,-179.859000,-0.307000,-130.649000,
-19.318000,-6.207000,166.234000,-179.848000,-0.324000,-129.753000,
-19.365000,-6.485000,166.231000,-179.837000,-0.341000,-128.812000,
-19.418000,-6.776000,166.226000,-179.828000,-0.352000,-128.006000,
-19.490000,-7.082000,166.220000,-179.824000,-0.356000,-127.270000,
-19.589000,-7.376000,166.212000,-179.824000,-0.350000,-126.580000,
-19.710000,-7.660000,166.202000,-179.829000,-0.335000,-125.933000,
-19.836000,-7.914000,166.192000,-179.837000,-0.316000,-125.374000,
-19.952000,-8.124000,166.184000,-179.845000,-0.297000,-124.928000,
-20.116000,-8.402000,166.171000,-179.859000,-0.267000,-124.363000,
-20.262000,-8.639000,166.160000,-179.873000,-0.239000,-123.907000,
-20.269000,-8.608000,166.657000,-179.874000,-0.236000,-123.906000,
-20.275000,-8.576000,167.155000,-179.875000,-0.234000,-123.905000,
-20.281000,-8.550000,167.552000,-179.876000,-0.232000,-123.905000,
-20.286000,-8.525000,167.950000,-179.877000,-0.231000,-123.904000,
-20.289000,-8.510000,168.188000,-179.878000,-0.230000,-123.904000,
-20.295000,-8.487000,168.547000,-179.879000,-0.228000,-123.903000,
-20.301000,-8.456000,169.019000,-179.880000,-0.226000,-123.902000,
-20.307000,-8.428000,169.467000,-179.881000,-0.224000,-123.901000,
-20.312000,-8.404000,169.833000,-179.882000,-0.222000,-123.901000,
-20.317000,-8.381000,170.200000,-179.883000,-0.220000,-123.900000,
-20.146000,-8.098000,170.213000,-179.868000,-0.250000,-124.500000,
-19.993000,-7.842000,170.224000,-179.857000,-0.275000,-125.095000,
-19.844000,-7.578000,170.235000,-179.848000,-0.297000,-125.755000,
-19.712000,-7.323000,170.245000,-179.842000,-0.314000,-126.434000,
-19.621000,-7.124000,170.252000,-179.839000,-0.322000,-126.992000,
-19.526000,-6.882000,170.259000,-179.839000,-0.327000,-127.698000,
-19.451000,-6.638000,170.264000,-179.843000,-0.325000,-128.439000,
-19.381000,-6.368000,170.269000,-179.851000,-0.316000,-129.365000,
-19.328000,-6.144000,170.272000,-179.860000,-0.303000,-130.264000,
-19.277000,-5.932000,170.275000,-179.870000,-0.287000,-131.256000,
-19.221000,-5.718000,170.277000,-179.882000,-0.268000,-132.451000,
